application_id;application_date;rm_id;branch_id;business_sector;final_credit_status;approval_stage;decision_date;akad_signing_date;disbursement_date;requested_plafond;approved_plafond;missing_field_count;doc_completeness_flag;data_quality_score;rejection_reason
APP00814;23/08/2024;RM029;B09;Konstruksi;Approved;Komite;10/09/2024;18/09/2024;27/09/2024;3,27;2,02;1;Complete;90;
APP00815;23/03/2024;RM012;B04;Jasa;Rejected;Analisis;26/04/2024;;;5,95;0,00;0;Complete;90;Cashflow Lemah
APP00816;11/02/2024;RM003;B05;Konstruksi;Approved;Komite;03/03/2024;12/03/2024;15/03/2024;1,71;1,58;0;Complete;100;
APP00817;10/04/2024;RM013;B14;Produksi;Approved;Analisis;08/05/2024;20/05/2024;24/05/2024;1,10;0,95;0;Complete;100;
APP00818;06/01/2024;RM018;B08;Perdagangan;Approved;Komite;21/01/2024;01/02/2024;02/02/2024;1,81;1,33;3;Incomplete;60;
APP00819;28/06/2024;RM008;B12;Jasa;Pending;Verifikasi;;;;2,70;0,00;1;Complete;85;
APP00820;08/10/2024;RM021;B10;Perdagangan;Pending;Verifikasi;;;;2,31;0,00;1;Complete;85;
APP00821;15/11/2024;RM015;B14;Perdagangan;Approved;Komite;27/11/2024;04/12/2024;12/12/2024;4,06;3,60;1;Complete;90;
APP00822;13/08/2024;RM001;B06;Produksi;Rejected;Analisis;28/08/2024;;;2,96;0,00;2;Incomplete;60;Cashflow Lemah
APP00823;10/11/2024;RM003;B12;Perdagangan;Approved;Komite;04/12/2024;14/12/2024;23/12/2024;1,02;0,87;1;Complete;90;
APP00824;16/08/2024;RM026;B07;Perdagangan;Approved;Komite;27/08/2024;07/09/2024;14/09/2024;1,47;1,05;0;Complete;100;
APP00825;15/10/2024;RM008;B03;Jasa;Rejected;Verifikasi;21/10/2024;;;0,87;0,00;0;Complete;82;Cashflow Lemah
APP00826;29/05/2024;RM004;B07;Transportasi;Approved;Komite;22/06/2024;04/07/2024;08/07/2024;3,94;3,21;0;Complete;100;
APP00827;03/10/2024;RM016;B12;Pertanian;Rejected;Verifikasi;01/11/2024;;;0,60;0,00;2;Incomplete;60;Dokumen Tidak Lengkap
APP00828;16/07/2024;RM030;B14;Produksi;Rejected;Analisis;15/08/2024;;;0,92;0,00;0;Complete;90;Agunan Tidak Cukup
APP00829;10/03/2024;RM023;B08;Perdagangan;Pending;Verifikasi;;;;1,46;0,00;1;Complete;85;
APP00830;21/04/2024;RM010;B10;Pertanian;Pending;Analisis;;;;2,78;0,00;0;Complete;100;
APP00831;04/01/2024;RM012;B06;Pertanian;Approved;Komite;21/01/2024;30/01/2024;02/02/2024;1,45;1,36;4;Incomplete;45;
APP00832;15/12/2024;RM014;B15;Produksi;Rejected;Analisis;24/12/2024;;;1,59;0,00;0;Complete;90;Agunan Tidak Cukup
APP00833;26/11/2024;RM014;B10;Transportasi;Approved;Komite;16/12/2024;20/12/2024;22/12/2024;1,61;1,17;0;Complete;100;
APP00834;13/11/2024;RM002;B09;Perdagangan;Pending;Verifikasi;;;;2,20;0,00;4;Incomplete;40;
APP00835;15/12/2024;RM023;B13;Konstruksi;Rejected;Verifikasi;26/12/2024;;;0,95;0,00;1;Complete;75;Sektor Risiko Tinggi
APP00836;04/04/2024;RM005;B06;Konstruksi;Rejected;Analisis;28/04/2024;;;1,12;0,00;4;Incomplete;30;Sektor Risiko Tinggi
APP00837;31/05/2024;RM005;B12;Perdagangan;Rejected;Verifikasi;12/06/2024;;;5,44;0,00;0;Complete;90;Cashflow Lemah
APP00838;06/11/2024;RM006;B09;Jasa;Approved;Komite;13/11/2024;28/11/2024;;2,52;2,11;0;Complete;100;
APP00839;16/05/2024;RM013;B13;Transportasi;Rejected;Analisis;12/06/2024;;;3,13;0,00;2;Incomplete;60;Dokumen Tidak Lengkap
APP00840;03/09/2024;RM009;B04;Perdagangan;Pending;Verifikasi;;;;2,05;0,00;3;Incomplete;55;
APP00841;30/08/2024;RM030;B08;Jasa;Rejected;Analisis;08/10/2024;;;1,82;0,00;0;Complete;90;Cashflow Lemah
APP00842;31/01/2024;RM022;B11;Transportasi;Pending;Analisis;;;;2,61;0,00;4;Incomplete;40;
APP00843;09/02/2024;RM028;B04;Jasa;Approved;Analisis;12/03/2024;26/03/2024;05/04/2024;3,07;2,22;1;Complete;90;
APP00844;16/08/2024;RM029;B02;Perdagangan;Approved;Analisis;13/09/2024;17/09/2024;18/09/2024;3,29;3,15;3;Incomplete;60;
APP00845;05/02/2024;RM015;B10;Jasa;Pending;Verifikasi;;;;1,84;0,00;1;Complete;85;
APP00846;10/08/2024;RM014;B11;Perdagangan;Pending;Analisis;;;;3,52;0,00;0;Complete;100;
APP00847;06/01/2024;RM024;B09;Jasa;Approved;Analisis;15/01/2024;28/01/2024;30/01/2024;0,45;0,30;4;Incomplete;45;
APP00848;17/11/2024;RM007;B05;Perdagangan;Pending;Analisis;;;;3,39;0,00;4;Incomplete;40;
APP00849;07/08/2024;RM025;B04;Produksi;Approved;Analisis;13/09/2024;26/09/2024;;1,53;0,92;1;Complete;90;
APP00850;15/03/2024;RM020;B02;Jasa;Rejected;Verifikasi;10/04/2024;;;2,76;0,00;0;Complete;90;Sektor Risiko Tinggi
APP00851;04/01/2024;RM002;B01;Produksi;Approved;Analisis;09/01/2024;24/01/2024;;1,34;1,13;0;Complete;100;
APP00852;30/11/2024;RM007;B11;Produksi;Approved;Komite;31/12/2024;11/01/2025;12/01/2025;0,89;0,67;1;Complete;90;
APP00853;13/05/2024;RM006;B07;Jasa;Approved;Komite;18/06/2024;02/07/2024;03/07/2024;2,43;2,41;0;Complete;100;
APP00854;27/04/2024;RM017;B06;Produksi;Approved;Analisis;08/05/2024;14/05/2024;18/05/2024;0,81;0,50;1;Complete;90;
APP00855;03/04/2024;RM027;B15;Perdagangan;Approved;Komite;05/05/2024;14/05/2024;15/05/2024;1,56;1,56;0;Complete;100;
APP00856;02/03/2024;RM025;B15;Jasa;Approved;Analisis;30/03/2024;09/04/2024;;1,22;1,04;2;Incomplete;75;
APP00857;12/07/2024;RM025;B02;Perdagangan;Approved;Komite;15/08/2024;21/08/2024;25/08/2024;1,79;1,47;0;Complete;100;
APP00858;30/11/2024;RM028;B08;Konstruksi;Rejected;Analisis;14/12/2024;;;3,20;0,00;1;Complete;75;Dokumen Tidak Lengkap
APP00859;21/07/2024;RM002;B11;Perdagangan;Rejected;Verifikasi;22/08/2024;;;1,48;0,00;1;Complete;75;Sektor Risiko Tinggi
APP00860;26/01/2024;RM003;B04;Jasa;Approved;Komite;11/02/2024;20/02/2024;01/03/2024;2,39;2,32;2;Incomplete;75;
APP00861;21/06/2024;RM005;B08;Produksi;Rejected;Analisis;29/07/2024;;;3,09;0,00;1;Complete;75;Agunan Tidak Cukup
APP00862;26/10/2024;RM005;B15;Jasa;Approved;Komite;17/11/2024;25/11/2024;05/12/2024;1,38;1,19;0;Complete;100;
APP00863;12/05/2024;RM001;B07;Perdagangan;Pending;Analisis;;;;1,39;0,00;2;Incomplete;70;
APP00864;21/11/2024;RM008;B05;Jasa;Pending;Verifikasi;;;;4,51;0,00;3;Incomplete;55;
APP00865;27/04/2024;RM012;B10;Produksi;Approved;Komite;05/06/2024;15/06/2024;21/06/2024;1,89;1,57;2;Incomplete;75;
APP00866;19/11/2024;RM024;B10;Produksi;Approved;Analisis;24/12/2024;02/01/2025;05/01/2025;2,69;2,36;4;Incomplete;45;
APP00867;01/10/2024;RM004;B12;Jasa;Approved;Komite;04/11/2024;13/11/2024;22/11/2024;2,68;1,78;2;Incomplete;75;
APP00868;30/07/2024;RM013;B08;Jasa;Approved;Analisis;31/08/2024;14/09/2024;19/09/2024;0,97;0,64;2;Incomplete;75;
APP00869;12/08/2024;RM023;B14;Jasa;Pending;Verifikasi;;;;1,26;0,00;0;Complete;100;
APP00870;20/01/2024;RM015;B09;Produksi;Approved;Analisis;11/02/2024;15/02/2024;24/02/2024;2,48;1,87;1;Complete;90;
APP00871;22/04/2024;RM011;B05;Jasa;Approved;Analisis;17/05/2024;25/05/2024;28/05/2024;0,57;0,50;1;Complete;90;
APP00872;19/05/2024;RM010;B10;Jasa;Approved;Komite;08/06/2024;17/06/2024;24/06/2024;1,75;1,10;0;Complete;100;
APP00873;16/02/2024;RM003;B05;Perdagangan;Approved;Komite;26/02/2024;05/03/2024;06/03/2024;1,18;1,17;1;Complete;90;
APP00874;01/01/2024;RM022;B02;Perdagangan;Approved;Komite;23/01/2024;05/02/2024;12/02/2024;3,86;2,34;0;Complete;100;
APP00875;30/03/2024;RM014;B05;Perdagangan;Approved;Analisis;02/05/2024;09/05/2024;15/05/2024;2,44;2,05;2;Incomplete;75;
APP00876;21/05/2024;RM016;B03;Perdagangan;Rejected;Verifikasi;10/06/2024;;;4,05;0,00;1;Complete;75;Agunan Tidak Cukup
APP00877;15/11/2024;RM010;B07;Jasa;Approved;Komite;19/12/2024;27/12/2024;03/01/2025;1,94;1,27;1;Complete;90;
APP00878;07/02/2024;RM029;B10;Produksi;Approved;Komite;07/03/2024;12/03/2024;;1,85;1,22;5;Incomplete;30;
APP00879;19/10/2024;RM010;B05;Perdagangan;Pending;Verifikasi;;;;1,65;0,00;1;Complete;85;
APP00880;18/05/2024;RM012;B08;Konstruksi;Approved;Komite;13/06/2024;26/06/2024;05/07/2024;1,47;1,40;1;Complete;90;
APP00881;21/12/2024;RM030;B01;Perdagangan;Pending;Analisis;;;;9,93;0,00;0;Complete;100;
APP00882;28/11/2024;RM009;B03;Pertanian;Pending;Verifikasi;;;;3,22;0,00;3;Incomplete;55;
APP00883;15/09/2024;RM001;B03;Produksi;Approved;Komite;21/09/2024;01/10/2024;05/10/2024;1,05;0,78;1;Complete;90;
APP00884;09/06/2024;RM005;B09;Jasa;Approved;Komite;15/07/2024;19/07/2024;22/07/2024;9,66;6,08;2;Incomplete;75;
APP00885;26/06/2024;RM020;B05;Perdagangan;Approved;Analisis;21/07/2024;25/07/2024;26/07/2024;1,56;1,36;0;Complete;100;
APP00886;10/01/2024;RM008;B12;Produksi;Approved;Analisis;26/01/2024;30/01/2024;06/02/2024;2,40;2,23;1;Complete;90;
APP00887;17/09/2024;RM011;B09;Jasa;Approved;Komite;23/10/2024;27/10/2024;30/10/2024;3,48;2,51;0;Complete;100;
APP00888;17/05/2024;RM012;B13;Konstruksi;Approved;Komite;04/06/2024;13/06/2024;18/06/2024;0,79;0,79;2;Incomplete;75;
APP00889;20/06/2024;RM001;B09;Jasa;Approved;Komite;17/07/2024;21/07/2024;23/07/2024;1,21;0,76;3;Incomplete;60;
APP00890;13/01/2024;RM025;B01;Konstruksi;Approved;Analisis;03/02/2024;17/02/2024;23/02/2024;5,33;4,61;2;Incomplete;75;
APP00891;16/06/2024;RM022;B02;Perdagangan;Pending;Verifikasi;;;;1,73;0,00;2;Incomplete;70;
APP00892;09/05/2024;RM020;B05;Produksi;Pending;Verifikasi;;;;3,61;0,00;1;Complete;85;
APP00893;24/03/2024;RM028;B04;Produksi;Approved;Analisis;19/04/2024;03/05/2024;;1,51;1,18;2;Incomplete;75;
APP00894;16/11/2024;RM025;B15;Produksi;Approved;Analisis;08/12/2024;16/12/2024;20/12/2024;1,87;1,32;1;Complete;90;
APP00895;14/11/2024;RM011;B10;Perdagangan;Rejected;Analisis;06/12/2024;;;5,79;0,00;2;Incomplete;60;Agunan Tidak Cukup
APP00896;10/04/2024;RM005;B09;Produksi;Pending;Verifikasi;;;;2,58;0,00;0;Complete;100;
APP00897;24/11/2024;RM015;B07;Jasa;Rejected;Analisis;03/01/2025;;;1,61;0,00;0;Complete;90;Sektor Risiko Tinggi
APP00898;29/09/2024;RM005;B06;Produksi;Approved;Komite;04/10/2024;19/10/2024;;1,32;1,23;1;Complete;90;
APP00899;21/09/2024;RM012;B07;Perdagangan;Pending;Verifikasi;;;;1,39;0,00;1;Complete;85;
APP00900;07/02/2024;RM005;B01;Konstruksi;Approved;Komite;16/03/2024;21/03/2024;31/03/2024;4,18;3,72;0;Complete;100;
APP00901;03/04/2024;RM017;B01;Perdagangan;Approved;Analisis;20/04/2024;01/05/2024;03/05/2024;3,14;2,04;2;Incomplete;75;
APP00902;04/04/2024;RM017;B08;Pertanian;Approved;Komite;14/04/2024;17/04/2024;27/04/2024;1,00;0,67;0;Complete;100;
APP00903;31/10/2024;RM024;B13;Konstruksi;Approved;Analisis;20/11/2024;02/12/2024;11/12/2024;2,09;1,52;0;Complete;100;
APP00904;09/03/2024;RM012;B13;Pertanian;Approved;Komite;09/04/2024;20/04/2024;24/04/2024;1,90;1,59;2;Incomplete;75;
APP00905;13/11/2024;RM024;B02;Jasa;Approved;Analisis;19/12/2024;30/12/2024;05/01/2025;2,40;2,06;1;Complete;90;
APP00906;23/08/2024;RM028;B12;Jasa;Pending;Verifikasi;;;;1,38;0,00;2;Incomplete;70;
APP00907;29/11/2024;RM015;B10;Transportasi;Rejected;Verifikasi;08/01/2025;;;3,83;0,00;1;Complete;75;Dokumen Tidak Lengkap
APP00908;16/05/2024;RM015;B11;Perdagangan;Approved;Komite;05/06/2024;13/06/2024;14/06/2024;1,98;1,48;4;Incomplete;45;
APP00909;16/03/2024;RM006;B09;Jasa;Approved;Komite;20/04/2024;03/05/2024;07/05/2024;2,48;2,17;1;Complete;90;
APP00910;04/02/2024;RM012;B07;Produksi;Approved;Analisis;11/03/2024;15/03/2024;17/03/2024;1,24;1,08;0;Complete;100;
APP00911;01/01/2024;RM027;B06;Produksi;Pending;Verifikasi;;;;1,28;0,00;1;Complete;85;
APP00912;22/10/2024;RM029;B01;Perdagangan;Approved;Analisis;24/11/2024;03/12/2024;11/12/2024;9,77;5,89;0;Complete;100;
APP00913;15/11/2024;RM020;B01;Produksi;Rejected;Verifikasi;21/11/2024;;;5,84;0,00;4;Incomplete;30;Sektor Risiko Tinggi
APP00914;29/02/2024;RM018;B02;Pertanian;Approved;Komite;10/03/2024;18/03/2024;28/03/2024;1,90;1,22;0;Complete;100;
APP00915;15/11/2024;RM014;B06;Perdagangan;Approved;Analisis;08/12/2024;21/12/2024;28/12/2024;4,97;3,15;1;Complete;90;
APP00916;14/12/2024;RM002;B14;Konstruksi;Pending;Analisis;;;;4,10;0,00;0;Complete;100;
APP00917;23/11/2024;RM009;B06;Perdagangan;Rejected;Verifikasi;12/12/2024;;;1,36;0,00;3;Incomplete;45;Cashflow Lemah
APP00918;23/09/2024;RM005;B02;Jasa;Approved;Komite;23/10/2024;07/11/2024;16/11/2024;1,28;1,03;0;Complete;100;
APP00919;16/08/2024;RM020;B01;Perdagangan;Approved;Analisis;05/09/2024;14/09/2024;19/09/2024;2,96;2,53;5;Incomplete;30;
APP00920;26/09/2024;RM026;B10;Perdagangan;Rejected;Analisis;20/10/2024;;;2,32;0,00;0;Complete;90;Agunan Tidak Cukup
APP00921;11/11/2024;RM029;B05;Konstruksi;Approved;Komite;09/12/2024;23/12/2024;01/01/2025;1,56;1,38;0;Complete;100;
APP00922;12/10/2024;RM001;B05;Jasa;Rejected;Analisis;16/11/2024;;;3,06;0,00;0;Complete;90;Sektor Risiko Tinggi
APP00923;17/10/2024;RM023;B02;Jasa;Approved;Komite;26/11/2024;29/11/2024;04/12/2024;0,83;0,77;3;Incomplete;60;
APP00924;31/07/2024;RM003;B06;Perdagangan;Pending;Verifikasi;;;;2,12;0,00;3;Incomplete;55;
APP00925;13/06/2024;RM006;B09;Jasa;Pending;Analisis;;;;0,94;0,00;0;Complete;100;
APP00926;05/01/2024;RM005;B02;Jasa;Approved;Analisis;12/02/2024;19/02/2024;28/02/2024;0,96;0,66;0;Complete;100;
APP00927;04/12/2024;RM021;B10;Jasa;Rejected;Verifikasi;31/12/2024;;;1,30;0,00;2;Incomplete;60;Dokumen Tidak Lengkap
APP00928;18/03/2024;RM027;B02;Perdagangan;Approved;Komite;19/04/2024;01/05/2024;09/05/2024;2,47;1,94;0;Complete;100;
APP00929;02/03/2024;RM005;B03;Konstruksi;Approved;Analisis;11/04/2024;18/04/2024;;1,32;1,12;0;Complete;100;
APP00930;11/05/2024;RM001;B13;Jasa;Pending;Verifikasi;;;;0,95;0,00;0;Complete;100;
APP00931;29/03/2024;RM017;B07;Jasa;Approved;Komite;24/04/2024;02/05/2024;10/05/2024;2,64;2,59;0;Complete;100;
APP00932;24/08/2024;RM019;B06;Perdagangan;Pending;Verifikasi;;;;4,86;0,00;0;Complete;100;
APP00933;11/02/2024;RM014;B12;Pertanian;Approved;Analisis;09/03/2024;13/03/2024;19/03/2024;2,91;2,38;0;Complete;100;
APP00934;29/03/2024;RM012;B08;Jasa;Approved;Analisis;02/05/2024;14/05/2024;20/05/2024;5,84;5,72;1;Complete;90;
APP00935;22/10/2024;RM010;B15;Jasa;Approved;Komite;13/11/2024;24/11/2024;25/11/2024;4,62;3,10;3;Incomplete;60;
APP00936;23/11/2024;RM020;B08;Perdagangan;Approved;Komite;17/12/2024;23/12/2024;27/12/2024;1,48;0,90;0;Complete;100;
APP00937;21/10/2024;RM021;B06;Transportasi;Approved;Komite;11/11/2024;16/11/2024;17/11/2024;2,90;1,79;2;Incomplete;75;
APP00938;13/04/2024;RM018;B12;Perdagangan;Pending;Verifikasi;12/07/2024;;;1,88;0,00;0;Complete;100;
APP00939;14/01/2024;RM024;B11;Pertanian;Rejected;Verifikasi;02/02/2024;;;3,75;0,00;2;Incomplete;60;Cashflow Lemah
APP00940;14/10/2024;RM027;B10;Jasa;Rejected;Analisis;26/10/2024;;;1,88;0,00;0;Complete;90;Sektor Risiko Tinggi
APP00941;27/06/2024;RM011;B03;Perdagangan;Approved;Komite;14/07/2024;27/07/2024;06/08/2024;1,24;0,81;2;Incomplete;75;
APP00942;04/05/2024;RM030;B03;Pertanian;Approved;Analisis;29/05/2024;08/06/2024;15/06/2024;4,52;3,26;0;Complete;100;
APP00943;18/12/2024;RM002;B15;Perdagangan;Approved;Komite;30/12/2024;05/01/2025;09/01/2025;2,40;2,23;3;Incomplete;60;
APP00944;23/01/2024;RM025;B01;Konstruksi;Approved;Komite;02/03/2024;06/03/2024;13/03/2024;1,33;0,91;0;Complete;100;
APP00945;03/03/2024;RM018;B07;Konstruksi;Approved;Analisis;19/03/2024;27/03/2024;31/03/2024;1,47;1,02;1;Complete;90;
APP00946;22/05/2024;RM029;B05;Konstruksi;Approved;Komite;08/06/2024;19/06/2024;25/06/2024;1,33;1,14;4;Incomplete;45;
APP00947;01/06/2024;RM025;B04;Perdagangan;Approved;Analisis;19/06/2024;27/06/2024;05/07/2024;1,09;0,77;1;Complete;90;
APP00948;24/05/2024;RM007;B10;Pertanian;Rejected;Analisis;28/06/2024;;;1,49;0,00;1;Complete;75;Agunan Tidak Cukup
APP00949;12/08/2024;RM024;B15;Jasa;Approved;Komite;03/09/2024;07/09/2024;15/09/2024;2,48;1,74;4;Incomplete;45;
APP00950;04/11/2024;RM015;B04;Konstruksi;Approved;Analisis;12/12/2024;27/12/2024;02/01/2025;2,06;1,64;0;Complete;100;
APP00951;13/04/2024;RM011;B14;Produksi;Approved;Analisis;06/05/2024;13/05/2024;22/05/2024;1,52;1,50;0;Complete;100;
APP00952;13/04/2024;RM018;B04;Pertanian;Approved;Komite;24/04/2024;06/05/2024;15/05/2024;4,86;4,53;5;Incomplete;30;
APP00953;08/02/2024;RM023;B06;Jasa;Rejected;Verifikasi;25/02/2024;;;0,59;0,00;0;Complete;90;Agunan Tidak Cukup
APP00954;16/07/2024;RM012;B15;Jasa;Approved;Komite;08/08/2024;14/08/2024;15/08/2024;2,38;1,77;3;Incomplete;60;
APP00955;13/05/2024;RM006;B08;Perdagangan;Approved;Komite;01/06/2024;16/06/2024;18/06/2024;1,82;1,43;0;Complete;100;
APP00956;07/03/2024;RM020;B08;Pertanian;Approved;Komite;04/04/2024;13/04/2024;14/04/2024;1,11;1,10;2;Incomplete;75;
APP00957;27/06/2024;RM023;B05;Jasa;Approved;Komite;13/07/2024;24/07/2024;31/07/2024;2,47;1,65;1;Complete;90;
APP00958;11/02/2024;RM030;B15;Jasa;Approved;Komite;06/03/2024;21/03/2024;;1,74;1,29;5;Incomplete;30;
APP00959;15/01/2024;RM013;B06;Pertanian;Rejected;Verifikasi;20/01/2024;;;4,19;0,00;1;Complete;75;Cashflow Lemah
APP00960;20/04/2024;RM020;B04;Jasa;Rejected;Verifikasi;29/05/2024;;;3,34;0,00;0;Complete;90;Agunan Tidak Cukup
APP00961;05/06/2024;RM016;B12;Perdagangan;Pending;Analisis;;;;6,22;0,00;2;Incomplete;70;
APP00962;15/10/2024;RM018;B14;Jasa;Approved;Komite;28/10/2024;09/11/2024;11/11/2024;1,48;1,02;0;Complete;100;
APP00963;18/08/2024;RM010;B11;Jasa;Rejected;Analisis;09/09/2024;;;4,58;0,00;3;Incomplete;45;Dokumen Tidak Lengkap
APP00964;05/06/2024;RM028;B13;Jasa;Approved;Komite;12/06/2024;24/06/2024;25/06/2024;0,99;0,60;3;Incomplete;60;
APP00965;07/02/2024;RM023;B09;Perdagangan;Approved;Komite;15/02/2024;28/02/2024;07/03/2024;1,86;1,57;1;Complete;90;
APP00966;06/04/2024;RM008;B08;Perdagangan;Pending;Verifikasi;;;;1,50;0,00;3;Incomplete;55;
APP00967;15/10/2024;RM018;B10;Perdagangan;Approved;Analisis;24/11/2024;07/12/2024;17/12/2024;2,85;2,40;0;Complete;100;
APP00968;10/09/2024;RM021;B12;Produksi;Approved;Komite;03/10/2024;14/10/2024;24/10/2024;2,81;1,77;1;Complete;90;
APP00969;14/07/2024;RM001;B10;Perdagangan;Pending;Verifikasi;;;;1,16;0,00;1;Complete;85;
APP00970;26/03/2024;RM023;B01;Jasa;Approved;Analisis;08/04/2024;11/04/2024;19/04/2024;2,94;2,01;2;Incomplete;75;
APP00971;17/11/2024;RM008;B15;Konstruksi;Pending;Analisis;;;;1,58;0,00;0;Complete;100;
APP00972;10/01/2024;RM029;B02;Perdagangan;Approved;Komite;15/02/2024;27/02/2024;;1,21;1,11;2;Incomplete;75;
APP00973;05/01/2024;RM006;B09;Jasa;Rejected;Analisis;16/01/2024;;;1,97;0,00;0;Complete;90;Agunan Tidak Cukup
APP00974;02/05/2024;RM005;B08;Pertanian;Rejected;Analisis;07/05/2024;;;0,82;0,00;2;Incomplete;60;Cashflow Lemah
APP00975;25/11/2024;RM015;B14;Konstruksi;Rejected;Verifikasi;18/12/2024;;;3,47;0,00;0;Complete;90;Dokumen Tidak Lengkap
APP00976;18/12/2024;RM022;B03;Produksi;Approved;Analisis;22/01/2025;04/02/2025;11/02/2025;1,92;1,47;3;Incomplete;60;
APP00977;27/04/2024;RM015;B08;Produksi;Approved;Komite;01/06/2024;15/06/2024;;1,94;1,51;0;Complete;100;
APP00978;20/10/2024;RM002;B12;Pertanian;Approved;Komite;22/11/2024;29/11/2024;04/12/2024;1,88;1,75;1;Complete;90;
APP00979;07/06/2024;RM001;B01;Jasa;Approved;Komite;03/07/2024;06/07/2024;11/07/2024;5,33;3,41;0;Complete;100;
APP00980;29/10/2024;RM023;B10;Pertanian;Approved;Analisis;14/11/2024;19/11/2024;;4,93;4,35;2;Incomplete;75;
APP00981;15/08/2024;RM023;B04;Perdagangan;Pending;Verifikasi;;;;4,46;0,00;0;Complete;100;
APP00982;03/08/2024;RM026;B03;Konstruksi;Approved;Analisis;11/08/2024;18/08/2024;25/08/2024;1,88;1,36;2;Incomplete;75;
APP00983;02/07/2024;RM011;B06;Jasa;Rejected;Verifikasi;23/07/2024;;;1,02;0,00;0;Complete;90;Agunan Tidak Cukup
APP00984;15/01/2024;RM010;B07;Jasa;Approved;Komite;19/02/2024;04/03/2024;07/03/2024;1,96;1,37;2;Incomplete;75;
APP00985;05/06/2024;RM030;B04;Perdagangan;Approved;Komite;17/06/2024;02/07/2024;;2,39;2,05;0;Complete;100;
APP00986;15/05/2024;RM018;B07;Produksi;Approved;Komite;24/05/2024;31/05/2024;;3,23;2,29;0;Complete;100;
APP00987;17/09/2024;RM018;B09;Perdagangan;Rejected;Analisis;17/10/2024;;;2,39;0,00;1;Complete;75;Sektor Risiko Tinggi
APP00988;05/06/2024;RM017;B11;Konstruksi;Pending;Verifikasi;;;;1,07;0,00;0;Complete;100;
APP00989;16/02/2024;RM026;B02;Pertanian;Rejected;Verifikasi;23/03/2024;;;1,44;0,00;0;Complete;90;Dokumen Tidak Lengkap
APP00990;19/11/2024;RM008;B11;Perdagangan;Rejected;Verifikasi;28/11/2024;;;1,36;0,00;4;Incomplete;30;Sektor Risiko Tinggi
APP00991;27/11/2024;RM015;B03;Pertanian;Approved;Komite;05/12/2024;13/12/2024;;2,74;2,28;5;Incomplete;30;
APP00992;21/06/2024;RM008;B05;Pertanian;Approved;Analisis;05/07/2024;13/07/2024;22/07/2024;2,78;1,94;2;Incomplete;75;
APP00993;09/05/2024;RM017;B03;Produksi;Approved;Komite;23/05/2024;26/05/2024;01/06/2024;3,01;2,60;0;Complete;100;
APP00994;04/04/2024;RM012;B11;Jasa;Pending;Verifikasi;;;;2,38;0,00;0;Complete;100;
APP00995;24/04/2024;RM027;B08;Perdagangan;Approved;Komite;18/05/2024;23/05/2024;30/05/2024;0,58;0,35;2;Incomplete;75;
APP00996;30/08/2024;RM008;B12;Perdagangan;Approved;Komite;09/09/2024;14/09/2024;;0,70;0,54;0;Complete;100;
APP00997;18/10/2024;RM025;B10;Perdagangan;Rejected;Verifikasi;07/11/2024;;;1,82;0,00;4;Incomplete;30;Sektor Risiko Tinggi
APP00998;08/10/2024;RM014;B08;Konstruksi;Rejected;Verifikasi;20/10/2024;;;2,10;0,00;0;Complete;90;Cashflow Lemah
APP00999;25/10/2024;RM004;B08;Perdagangan;Pending;Verifikasi;;;;4,21;0,00;5;Incomplete;25;
APP01000;09/10/2024;RM001;B12;Pertanian;Pending;Verifikasi;;;;2,08;0,00;1;Complete;85;
APP01001;09/03/2024;RM001;B12;Perdagangan;Pending;Analisis;;;;1,10;0,00;2;Incomplete;70;
APP01002;27/05/2024;RM019;B09;Jasa;Approved;Komite;06/07/2024;18/07/2024;26/07/2024;2,95;2,01;0;Complete;100;
APP01003;11/01/2024;RM016;B04;Pertanian;Approved;Analisis;11/02/2024;24/02/2024;28/02/2024;1,96;1,71;3;Incomplete;60;
APP01004;10/09/2024;RM014;B05;Konstruksi;Pending;Analisis;;;;1,56;0,00;0;Complete;100;
APP01005;25/11/2024;RM021;B05;Perdagangan;Pending;Analisis;;;;0,75;0,00;2;Incomplete;70;
APP01006;25/12/2024;RM016;B08;Jasa;Approved;Komite;13/01/2025;22/01/2025;24/01/2025;2,09;1,39;3;Incomplete;60;
APP01007;07/02/2024;RM005;B07;Jasa;Rejected;Analisis;16/03/2024;;;2,27;0,00;0;Complete;90;Cashflow Lemah
APP01008;13/05/2024;RM009;B09;Perdagangan;Approved;Komite;11/06/2024;15/06/2024;16/06/2024;1,09;0,72;1;Complete;90;
APP01009;18/07/2024;RM026;B15;Perdagangan;Approved;Komite;20/08/2024;25/08/2024;;3,10;3,04;1;Complete;90;
APP01010;23/01/2024;RM030;B15;Jasa;Pending;Verifikasi;;;;2,94;0,00;0;Complete;100;
APP01011;29/10/2024;RM028;B14;Jasa;Approved;Komite;01/12/2024;15/12/2024;24/12/2024;2,04;1,50;1;Complete;90;
APP01012;11/12/2024;RM002;B08;Produksi;Approved;Komite;04/01/2025;17/01/2025;18/01/2025;2,00;1,21;0;Complete;100;
APP01013;28/10/2024;RM018;B02;Jasa;Approved;Komite;29/11/2024;02/12/2024;04/12/2024;3,50;2,31;1;Complete;90;
APP01014;05/08/2024;RM006;B10;Jasa;Pending;Verifikasi;;;;2,47;0,00;2;Incomplete;70;
APP01015;20/05/2024;RM009;B12;Jasa;Approved;Komite;13/06/2024;17/06/2024;24/06/2024;1,30;0,82;2;Incomplete;75;
